timestamp,rtt_ms,loss_%,download_mbps,upload_mbps
2025-04-25 10:54:18,19.194602966308594,0,109.96072773836673,92.7267589263766
2025-04-25 10:54:52,20.385026931762695,0,128.80815287352212,117.29677641081977
2025-04-25 10:55:25,18.700361251831055,0,141.38056155810048,107.34310435693482
2025-04-25 10:55:59,21.76213264465332,0,119.29587820605806,89.74891239369947
2025-04-25 10:56:33,20.099639892578125,0,137.73963867141654,101.34358984489062
2025-04-25 10:57:07,31.155824661254883,0,144.06954340672308,104.31220940791728
2025-04-25 10:57:40,19.22464370727539,0,122.6290066963288,107.69541377862134
2025-04-25 10:58:14,18.688678741455078,0,145.96067368370598,101.86325221827273
2025-04-25 10:58:48,20.340681076049805,0,122.63115695591551,111.29326686080262
2025-04-25 10:59:22,19.847869873046875,0,112.12574650193577,117.45765363462722
